"LOC","RES","STARTDATE","OPTIONSET","DUR","AVAILCAP","RESCOST","CHGCOST","CPPCOSTRESUTIL","CPPCOSTSKUPROD","CPPLOADFIRMORDER","CPPLOADPLANORDER","CPPLOADSCHEDRCPT","CPPOVERCAP","CPPTOTCAP","CPPTOTLOADCHG","CPPTOTLOADPROD","CPPUNUSEDCAP","CBMPTOTLOAD","CBMPTOTLOADCUSTORD","CBMPTOTLOADFCSTORD","CBMPTOTLOADSSORD","CBMPTOTLOADUNCOMM","MPPOLOAD","MPFIRMPOLOAD","MPSCHEDRCPTLOAD","MPRECSHIPLOAD","MPFIRMRECSHIPLOAD","MPVEHLOADLINELOAD","MPINVENTORY","USERID","PROCESSDATE","PCTUSED","CPPTOTLOAD","MPTOTLOADCUSTORDER","MPTOTLOAD","MPTOTLOADSSORDER","MPTOTLOADFCSTORDER","MPTOTLOADUNCOMM","RESSOURCEEXCEPTION","RESCOUNTEXCEPTION","SIMULATION_NAME","WORKORDERLOAD","MPPLANARRIVLOAD","PLANNEDSUPPLYORDERLOAD","MPFIRMPLANARRIVLOAD","TOTLOAD","MPCHANGEOVERLOAD","REQUIREMENTPLANAVAILCAP","DISTREQUIREMENTLOAD","FIRMARRIVALREQUIREMENTLOAD","FIRMPLANORDERREQUIREMENTLOAD","PRODREQUIREMENTLOAD","SCHEDRCPTSREQUIREMENTLOAD","TOTALREQUIREMENTLOAD","VEHICLELOADLINEREQUIREMENTLOAD","MPOVERTIMECAP","MPREGULARCAP","MPOVERTIMELOAD","MPREGULARLOAD","OVERTIMEAVAILCAP","MINUTILIZATION","MAXUTILIZATION","IDEALUTILIZATION","STORAGELOAD"
"1013","VCTL5","08-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","127.27605700000004","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","20.253097117794475","0","0","32.323942999999986","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","32.323942999999986","0","7","0","0","0"
"1013","VCTL5","15-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.082986","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25",".32394360902256725","0","0",".5170140000000174","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0",".5170140000000174","0","7","0","0","0"
"1013","VCTL5","22-MAY-25","SNOP_BATCH_STORE_RES_PROJ","14400","227.74149300000002","0","0","0","0","0","0","0","0","228.00000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25",".11338026315789855","0","0",".2585070000000087","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228.00000000000003","0",".2585070000000087","0","10","0","0","0"
"1013","VCTL5","01-JUN-25","SNOP_BATCH_STORE_RES_PROJ","43200","417.99581","0","0","0","0","0","0","0","0","684.0000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","38.88950146198831","0","0","266.0041900000001","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","684.0000000000001","0","266.0041900000001","0","30","0","0","0"
"1013","VCTL6","22-FEB-25","SNOP_BATCH_STORE_RES_PROJ","10080","143.43099000000018","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","10.13095864661645","0","0","16.169009999999858","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","16.169009999999858","0","7","0","0","0"
"1013","VCTL6","01-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","146.06937500000004","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","8.47783521303258","0","0","13.530625","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","13.530625","0","7","0","0","0"
"1013","VCTL6","08-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","10.581941","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","93.3697111528822","0","0","149.01805900000002","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","149.01805900000002","0","7","0","0","0"
"1013","VCTL6","15-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","126.39988500000004","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","20.80207706766916","0","0","33.20011499999998","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","33.20011499999998","0","7","0","0","0"
"1013","VCTL6","22-MAR-25","SNOP_BATCH_STORE_RES_PROJ","14400","193.67408600000005","0","0","0","0","0","0","0","0","228.00000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","15.055225438596482","0","0","34.32591399999998","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228.00000000000003","0","34.32591399999998","0","10","0","0","0"
"1013","VCTL6","01-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","121.64742600000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","23.779808270676686","0","0","37.952574","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","37.952574","0","7","0","0","0"
"1013","VCTL6","08-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080",".004983000000038373","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","99.99687781954884","0","0","159.59501699999998","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","159.59501699999998","0","7","0","0","0"
"1013","VCTL6","15-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","144.08955200000003","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","9.718325814536337","0","0","15.510447999999997","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","15.510447999999997","0","7","0","0","0"
"1013","VCTL6","22-APR-25","SNOP_BATCH_STORE_RES_PROJ","12960","159.02798000000004","0","0","0","0","0","0","0","0","205.20000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","22.500984405458073","0","0","46.172019999999975","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205.20000000000002","0","46.172019999999975","0","9","0","0","0"
"1013","VCTL6","01-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","154.81761200000005","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","2.9964837092731633","0","0","4.782387999999969","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","4.782387999999969","0","7","0","0","0"
"1013","VCTL6","08-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","155.205373","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","2.7535256892230664","0","0","4.394627000000014","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","4.394627000000014","0","7","0","0","0"
"1013","VCTL6","15-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","154.81761200000005","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","2.9964837092731633","0","0","4.782387999999969","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","4.782387999999969","0","7","0","0","0"
"1013","VCTL6","22-MAY-25","SNOP_BATCH_STORE_RES_PROJ","14400","221.66656600000002","0","0","0","0","0","0","0","0","228.00000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","2.777821929824566","0","0","6.333434000000011","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228.00000000000003","0","6.333434000000011","0","10","0","0","0"
"1013","VCTL6","01-JUN-25","SNOP_BATCH_STORE_RES_PROJ","43200","680.2516420000001","0","0","0","0","0","0","0","0","684.0000000000001","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25",".5480055555555632","0","0","3.748358000000053","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","684.0000000000001","0","3.748358000000053","0","30","0","0","0"
"1013","VCTLJ","22-FEB-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","01-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","08-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","15-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","22-MAR-25","SNOP_BATCH_STORE_RES_PROJ","14400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"1013","VCTLJ","01-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","08-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","15-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","22-APR-25","SNOP_BATCH_STORE_RES_PROJ","12960","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0"
"1013","VCTLJ","01-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","08-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","15-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0"
"1013","VCTLJ","22-MAY-25","SNOP_BATCH_STORE_RES_PROJ","14400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0"
"1013","VCTLJ","01-JUN-25","SNOP_BATCH_STORE_RES_PROJ","43200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","30","0","0","0"
"1013","VEMB1","22-FEB-25","SNOP_BATCH_STORE_RES_PROJ","10080","154.232977","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","3.36279636591479","0","0","5.367023000000006","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","5.367023000000006","0","7","0","0","0"
"1013","VEMB1","01-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","153.35927700000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","3.910227443609022","0","0","6.240723","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","6.240723","0","7","0","0","0"
"1013","VEMB1","08-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","152.36076100000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","4.5358640350877195","0","0","7.239239000000001","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","7.239239000000001","0","7","0","0","0"
"1013","VEMB1","15-MAR-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.60000000000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","7","0","0","0"
"1013","VEMB1","22-MAR-25","SNOP_BATCH_STORE_RES_PROJ","14400","200.04155900000003","0","0","0","0","0","0","0","0","228.00000000000003","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","12.262474122807014","0","0","27.958440999999997","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","228.00000000000003","0","27.958440999999997","0","10","0","0","0"
"1013","VEMB1","01-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.60000000000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","7","0","0","0"
"1013","VEMB1","08-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","120.28344500000003","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","24.634432957393482","0","0","39.316555","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","39.316555","0","7","0","0","0"
"1013","VEMB1","15-APR-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.60000000000002","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","7","0","0","0"
"1013","VEMB1","22-APR-25","SNOP_BATCH_STORE_RES_PROJ","12960","205.20000000000002","0","0","0","0","0","0","0","0","205.20000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25","0","0","0","0","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","205.20000000000002","0","0","0","9","0","0","0"
"1013","VEMB1","01-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.10074200000003","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25",".3128182957393468","0","0",".49925799999999754","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0",".49925799999999754","0","7","0","0","0"
"1013","VEMB1","08-MAY-25","SNOP_BATCH_STORE_RES_PROJ","10080","159.10074200000003","0","0","0","0","0","0","0","0","159.60000000000002","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","_jsw_prd_scpo_bat@jdadelivers.com","22-FEB-25",".3128182957393468","0","0",".49925799999999754","0","0","0","0","0","MONTHLY_MAX_DEMSAT","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","159.60000000000002","0",".49925799999999754","0","7","0","0","0"
